,State,Type,Name,Office,Party,Status
6731,NewMexico,Unknown,Linda LopezIncumbent,New Mexico State Senate District 11,Democratic,On the BallotPrimary
6732,NewMexico,Unknown,Richard Carrion,New Mexico State Senate District 11,Democratic,On the BallotPrimary
6733,NewMexico,Unknown,Jay Block,New Mexico State Senate District 12,Republican,On the BallotPrimary
6734,NewMexico,Unknown,Candace Thompson Gould,New Mexico State Senate District 12,Republican,On the BallotPrimary
6735,NewMexico,Unknown,Phillip Ramirez,New Mexico State Senate District 12,Democratic,On the BallotPrimary
6736,NewMexico,Unknown,William O'NeillIncumbent,New Mexico State Senate District 13,Democratic,On the BallotPrimary
6737,NewMexico,Unknown,Debbie O'Malley,New Mexico State Senate District 13,Democratic,On the BallotPrimary
6738,NewMexico,Unknown,Michael PadillaIncumbent,New Mexico State Senate District 14,Democratic,On the BallotPrimary
6739,NewMexico,Unknown,Christopher S. Turpen,New Mexico State Senate District 14,Republican,On the BallotPrimary
6740,NewMexico,Unknown,Daniel Ivey-SotoIncumbent,New Mexico State Senate District 15,Democratic,On the BallotPrimary
6741,NewMexico,Unknown,Craig Degenhardt,New Mexico State Senate District 15,Republican,On the BallotPrimary
6742,NewMexico,Unknown,Heather Berghmans,New Mexico State Senate District 15,Democratic,On the BallotPrimary
6743,NewMexico,Unknown,Antoinette Sedillo LopezIncumbent,New Mexico State Senate District 16,Democratic,On the BallotPrimary
6744,NewMexico,Unknown,Mimi StewartIncumbent,New Mexico State Senate District 17,Democratic,On the BallotPrimary
6745,NewMexico,Unknown,Kurstin S. Johnson,New Mexico State Senate District 18,Republican,On the BallotPrimary
6746,NewMexico,Unknown,Natalie Figueroa,New Mexico State Senate District 18,Democratic,On the BallotPrimary
6747,NewMexico,Unknown,Anthony Thornton,New Mexico State Senate District 19,Republican,On the BallotPrimary
6748,NewMexico,Unknown,William Burton Scott,New Mexico State Senate District 19,Democratic,On the BallotPrimary
6749,NewMexico,Unknown,Catherine Ann McDivitt,New Mexico State Senate District 19,Libertarian,On the Ballot(Write-in)Primary
6750,NewMexico,Unknown,Martin HickeyIncumbent,New Mexico State Senate District 20,Democratic,On the BallotPrimary
6751,NewMexico,Unknown,Wayne A. Yevoli,New Mexico State Senate District 20,Republican,On the BallotPrimary
6752,NewMexico,Unknown,John C. Morton,New Mexico State Senate District 21,Republican,On the BallotPrimary
6753,NewMexico,Unknown,Nicole L. Tobiassen,New Mexico State Senate District 21,Republican,On the BallotPrimary
6754,NewMexico,Unknown,Michael C. Wiener,New Mexico State Senate District 21,Republican,On the BallotPrimary
6755,NewMexico,Unknown,Athena Ann Christodoulou,New Mexico State Senate District 21,Democratic,On the BallotPrimary
6756,NewMexico,Unknown,Philip A. Snedeker,New Mexico State Senate District 21,Democratic,On the BallotPrimary
6757,NewMexico,Unknown,Benny ShendoIncumbent,New Mexico State Senate District 22,Democratic,On the BallotPrimary
6758,NewMexico,Unknown,Harold Pope Jr.Incumbent,New Mexico State Senate District 23,Democratic,On the BallotPrimary
6759,NewMexico,Unknown,Terry Lynne Aragon,New Mexico State Senate District 23,Republican,On the BallotPrimary
6760,NewMexico,Unknown,Manuel Gonzales III,New Mexico State Senate District 23,Republican,On the BallotPrimary
6761,NewMexico,Unknown,Anna C. Hansen,New Mexico State Senate District 24,Democratic,On the BallotPrimary
6762,NewMexico,Unknown,Veronica Krupnick,New Mexico State Senate District 24,Democratic,On the BallotPrimary
6763,NewMexico,Unknown,Linda M. Trujillo,New Mexico State Senate District 24,Democratic,On the BallotPrimary
6764,NewMexico,Unknown,Peter WirthIncumbent,New Mexico State Senate District 25,Democratic,On the BallotPrimary
6765,NewMexico,Unknown,Antonio MaestasIncumbent,New Mexico State Senate District 26,Democratic,On the BallotPrimary
6766,NewMexico,Unknown,Julie A. Radoslovich,New Mexico State Senate District 26,Democratic,On the BallotPrimary
6767,NewMexico,Unknown,Greg NibertIncumbent,New Mexico State Senate District 27,Republican,On the BallotPrimary
6768,NewMexico,Unknown,Patrick Boone IV,New Mexico State Senate District 27,Republican,On the BallotPrimary
6769,NewMexico,Unknown,Larry E. Marker,New Mexico State Senate District 27,Republican,On the BallotPrimary
6770,NewMexico,Unknown,Siah Correa HemphillIncumbent,New Mexico State Senate District 28,Democratic,On the BallotPrimary
6771,NewMexico,Unknown,Gabriel J. Ramos,New Mexico State Senate District 28,Republican,On the BallotPrimary
6772,NewMexico,Unknown,Joshua A. SanchezIncumbent,New Mexico State Senate District 29,Republican,On the BallotPrimary
6773,NewMexico,Unknown,Tina R. Garcia,New Mexico State Senate District 29,Democratic,On the BallotPrimary
6774,NewMexico,Unknown,Angel Charley,New Mexico State Senate District 30,Democratic,On the BallotPrimary
6775,NewMexico,Unknown,Clemente M. Sanchez,New Mexico State Senate District 30,Democratic,On the BallotPrimary
6776,NewMexico,Unknown,Joseph CervantesIncumbent,New Mexico State Senate District 31,Democratic,On the BallotPrimary
6777,NewMexico,Unknown,Candy Spence Ezzell,New Mexico State Senate District 32,Republican,On the BallotPrimary
6778,NewMexico,Unknown,Chad A. Hamill,New Mexico State Senate District 32,Republican,On the BallotPrimary
6779,NewMexico,Unknown,Lynn Crawford,New Mexico State Senate District 33,Republican,On the BallotPrimary
6780,NewMexico,Unknown,Nicholas Paul,New Mexico State Senate District 33,Republican,On the BallotPrimary
6781,NewMexico,Unknown,Rhonda Romack,New Mexico State Senate District 33,Republican,On the BallotPrimary
6782,NewMexico,Unknown,James G. Townsend,New Mexico State Senate District 34,Republican,On the BallotPrimary
6783,NewMexico,Unknown,Crystal Diamond BrantleyIncumbent,New Mexico State Senate District 35,Republican,On the BallotPrimary
6784,NewMexico,Unknown,Jeff SteinbornIncumbent,New Mexico State Senate District 36,Democratic,On the BallotPrimary
6785,NewMexico,Unknown,David H. Tofsted,New Mexico State Senate District 36,Republican,On the BallotPrimary
6786,NewMexico,Unknown,William P. SoulesIncumbent,New Mexico State Senate District 37,Democratic,On the BallotPrimary
6787,NewMexico,Unknown,Carrie HamblenIncumbent,New Mexico State Senate District 38,Democratic,On the BallotPrimary
6788,NewMexico,Unknown,Samantha R. Barncastle Salopek,New Mexico State Senate District 38,Republican,On the BallotPrimary
6789,NewMexico,Unknown,Liz StefanicsIncumbent,New Mexico State Senate District 39,Democratic,On the BallotPrimary
6790,NewMexico,Unknown,Craig W. BrandtIncumbent,New Mexico State Senate District 40,Republican,On the BallotPrimary
6791,NewMexico,Unknown,Amina N. Everett,New Mexico State Senate District 40,Democratic,On the BallotPrimary
6792,NewMexico,Unknown,David M. GallegosIncumbent,New Mexico State Senate District 41,Republican,On the BallotPrimary
6793,NewMexico,Unknown,Steve McCutcheonIncumbent,New Mexico State Senate District 42,Republican,On the BallotPrimary
6794,NewMexico,Unknown,Larry R. Scott,New Mexico State Senate District 42,Republican,On the BallotPrimary
6795,NewMexico,Unknown,Rodney MontoyaIncumbent,New Mexico House of Representatives District 1,Republican,Candidacy DeclaredPrimary
6796,NewMexico,Unknown,Keith Neil,New Mexico House of Representatives District 1,Republican,Candidacy DeclaredPrimary
6797,NewMexico,Unknown,P. Mark DuncanIncumbent,New Mexico House of Representatives District 2,Republican,Candidacy DeclaredPrimary
6798,NewMexico,Unknown,William Hall II,New Mexico House of Representatives District 3,Republican,Candidacy DeclaredPrimary
6799,NewMexico,Unknown,Lincoln Mark,New Mexico House of Representatives District 4,Republican,Candidacy DeclaredPrimary
6800,NewMexico,Unknown,Christina Aspaas,New Mexico House of Representatives District 4,Democratic,Candidacy DeclaredPrimary
6801,NewMexico,Unknown,Cheryl George,New Mexico House of Representatives District 4,Democratic,Candidacy DeclaredPrimary
6802,NewMexico,Unknown,Joseph Hernandez,New Mexico House of Representatives District 4,Democratic,Candidacy DeclaredPrimary
6803,NewMexico,Unknown,Doreen Wonda JohnsonIncumbent,New Mexico House of Representatives District 5,Democratic,Candidacy DeclaredPrimary
6804,NewMexico,Unknown,Eliseo AlconIncumbent,New Mexico House of Representatives District 6,Democratic,Candidacy DeclaredPrimary
6805,NewMexico,Unknown,Paul Spencer,New Mexico House of Representatives District 6,Republican,Candidacy DeclaredPrimary
6806,NewMexico,Unknown,Priscilla Benally,New Mexico House of Representatives District 6,Democratic,Candidacy DeclaredPrimary
6807,NewMexico,Unknown,Daniel Torrez,New Mexico House of Representatives District 6,Democratic,Candidacy DeclaredPrimary
6808,NewMexico,Unknown,Tanya Mirabal MoyaIncumbent,New Mexico House of Representatives District 7,Republican,Candidacy DeclaredPrimary
6809,NewMexico,Unknown,Brian BacaIncumbent,New Mexico House of Representatives District 8,Republican,Candidacy DeclaredPrimary
6810,NewMexico,Unknown,Christian I. Garcia,New Mexico House of Representatives District 8,Democratic,Candidacy DeclaredPrimary
6811,NewMexico,Unknown,Patricia LundstromIncumbent,New Mexico House of Representatives District 9,Democratic,Candidacy DeclaredPrimary
6812,NewMexico,Unknown,Christopher Hudson,New Mexico House of Representatives District 9,Democratic,Candidacy DeclaredPrimary
6813,NewMexico,Unknown,Arval McCabe,New Mexico House of Representatives District 9,Democratic,Candidacy DeclaredPrimary
6814,NewMexico,Unknown,G. Andres RomeroIncumbent,New Mexico House of Representatives District 10,Democratic,Candidacy DeclaredPrimary
6815,NewMexico,Unknown,Javier MartínezIncumbent,New Mexico House of Representatives District 11,Democratic,Candidacy DeclaredPrimary
6816,NewMexico,Unknown,Bart Kinney III,New Mexico House of Representatives District 11,Republican,Candidacy DeclaredPrimary
6817,NewMexico,Unknown,Art De La CruzIncumbent,New Mexico House of Representatives District 12,Democratic,Candidacy DeclaredPrimary
6818,NewMexico,Unknown,Steve Tafoya,New Mexico House of Representatives District 12,Democratic,Candidacy DeclaredPrimary
6819,NewMexico,Unknown,Patricia Roybal CaballeroIncumbent,New Mexico House of Representatives District 13,Democratic,Candidacy DeclaredPrimary
6820,NewMexico,Unknown,Teresa Garcia,New Mexico House of Representatives District 13,Democratic,Candidacy DeclaredPrimary
6821,NewMexico,Unknown,Miguel GarciaIncumbent,New Mexico House of Representatives District 14,Democratic,Candidacy DeclaredPrimary
6822,NewMexico,Unknown,Konnie Legried,New Mexico House of Representatives District 14,Republican,Candidacy DeclaredPrimary
6823,NewMexico,Unknown,Dayan Hochman-VigilIncumbent,New Mexico House of Representatives District 15,Democratic,Candidacy DeclaredPrimary
6824,NewMexico,Unknown,Yanira GurrolaIncumbent,New Mexico House of Representatives District 16,Democratic,Candidacy DeclaredPrimary
6825,NewMexico,Unknown,Leland Bohannon,New Mexico House of Representatives District 16,Republican,Candidacy DeclaredPrimary
6826,NewMexico,Unknown,Marsella Duarte,New Mexico House of Representatives District 16,Democratic,Candidacy DeclaredPrimary
6827,NewMexico,Unknown,Cynthia BorregoIncumbent,New Mexico House of Representatives District 17,Democratic,Candidacy DeclaredPrimary
6828,NewMexico,Unknown,Joshua Neal,New Mexico House of Representatives District 17,Republican,Candidacy DeclaredPrimary
6829,NewMexico,Unknown,Marianna Anaya,New Mexico House of Representatives District 18,Democratic,Candidacy DeclaredPrimary
6830,NewMexico,Unknown,Gloria Doherty,New Mexico House of Representatives District 18,Democratic,Candidacy DeclaredPrimary
6831,NewMexico,Unknown,Juan Larranaga,New Mexico House of Representatives District 18,Democratic,Candidacy DeclaredPrimary
6832,NewMexico,Unknown,Anjali Taneja,New Mexico House of Representatives District 18,Democratic,Candidacy DeclaredPrimary
6833,NewMexico,Unknown,Janelle AnyanonuIncumbent,New Mexico House of Representatives District 19,Democratic,Candidacy DeclaredPrimary
6834,NewMexico,Unknown,Leanna Derrick,New Mexico House of Representatives District 19,Republican,Candidacy DeclaredPrimary
6835,NewMexico,Unknown,Meredith DixonIncumbent,New Mexico House of Representatives District 20,Democratic,Candidacy DeclaredPrimary
6836,NewMexico,Unknown,Tracy Major,New Mexico House of Representatives District 20,Republican,Candidacy DeclaredPrimary
6837,NewMexico,Unknown,John McDivitt,New Mexico House of Representatives District 20,Libertarian,Candidacy Declared(Write-in)Primary
6838,NewMexico,Unknown,Debra SariñanaIncumbent,New Mexico House of Representatives District 21,Democratic,Candidacy DeclaredPrimary
6839,NewMexico,Unknown,Stefani LordIncumbent,New Mexico House of Representatives District 22,Republican,Candidacy DeclaredPrimary
6840,NewMexico,Unknown,Fred Ponzlov,New Mexico House of Representatives District 22,Democratic,Candidacy DeclaredPrimary
6841,NewMexico,Unknown,Alan MartinezIncumbent,New Mexico House of Representatives District 23,Republican,Candidacy DeclaredPrimary
6842,NewMexico,Unknown,Frank Smith Jr.,New Mexico House of Representatives District 23,Democratic,Candidacy DeclaredPrimary
6843,NewMexico,Unknown,Elizabeth ThomsonIncumbent,New Mexico House of Representatives District 24,Democratic,Candidacy DeclaredPrimary
6844,NewMexico,Unknown,Ann Edenfield,New Mexico House of Representatives District 24,Republican,Candidacy DeclaredPrimary
6845,NewMexico,Unknown,Cristina ParajónIncumbent,New Mexico House of Representatives District 25,Democratic,Candidacy DeclaredPrimary
6846,NewMexico,Unknown,Denis Litvinenko,New Mexico House of Representatives District 25,Republican,Candidacy DeclaredPrimary
6847,NewMexico,Unknown,Eleanor ChavezIncumbent,New Mexico House of Representatives District 26,Democratic,Candidacy DeclaredPrimary
6848,NewMexico,Unknown,Patrick Sais,New Mexico House of Representatives District 26,Republican,Candidacy DeclaredPrimary
6849,NewMexico,Unknown,Marian MatthewsIncumbent,New Mexico House of Representatives District 27,Democratic,Candidacy DeclaredPrimary
6850,NewMexico,Unknown,Gregory Gallegos,New Mexico House of Representatives District 27,Republican,Candidacy DeclaredPrimary
6851,NewMexico,Unknown,Greg Seeley,New Mexico House of Representatives District 27,Democratic,Candidacy DeclaredPrimary
6852,NewMexico,Unknown,Pamelya HerndonIncumbent,New Mexico House of Representatives District 28,Democratic,Candidacy DeclaredPrimary
6853,NewMexico,Unknown,Marcie May,New Mexico House of Representatives District 28,Republican,Candidacy DeclaredPrimary
6854,NewMexico,Unknown,Joy GarrattIncumbent,New Mexico House of Representatives District 29,Democratic,Candidacy DeclaredPrimary
6855,NewMexico,Unknown,Gregory Cunningham,New Mexico House of Representatives District 29,Republican,Candidacy DeclaredPrimary
6856,NewMexico,Unknown,Victoria Dore,New Mexico House of Representatives District 30,Republican,Candidacy DeclaredPrimary
6857,NewMexico,Unknown,Jared Secret,New Mexico House of Representatives District 30,Republican,Candidacy DeclaredPrimary
6858,NewMexico,Unknown,Juan Chavez,New Mexico House of Representatives District 30,Democratic,Candidacy DeclaredPrimary
6859,NewMexico,Unknown,Elizabeth Torres-Velasquez,New Mexico House of Representatives District 30,Democratic,Candidacy DeclaredPrimary
6860,NewMexico,Unknown,Sarahjane Allen,New Mexico House of Representatives District 31,Republican,Candidacy DeclaredPrimary
6861,NewMexico,Unknown,Nicole Chavez,New Mexico House of Representatives District 31,Republican,Candidacy DeclaredPrimary
6862,NewMexico,Unknown,Patrick Huested,New Mexico House of Representatives District 31,Republican,Candidacy DeclaredPrimary
6863,NewMexico,Unknown,Vicky Estrada-Bustillo,New Mexico House of Representatives District 31,Democratic,Candidacy DeclaredPrimary
6864,NewMexico,Unknown,Jenifer JonesIncumbent,New Mexico House of Representatives District 32,Republican,Candidacy DeclaredPrimary
6865,NewMexico,Unknown,Linda Alvarez,New Mexico House of Representatives District 32,Democratic,Candidacy DeclaredPrimary
6866,NewMexico,Unknown,Andrew Hernandez III,New Mexico House of Representatives District 32,Democratic,Candidacy DeclaredPrimary
6867,NewMexico,Unknown,Micaela Lara CadenaIncumbent,New Mexico House of Representatives District 33,Democratic,Candidacy DeclaredPrimary
6868,NewMexico,Unknown,Raymundo LaraIncumbent,New Mexico House of Representatives District 34,Democratic,Candidacy DeclaredPrimary
6869,NewMexico,Unknown,Larry Sedillo,New Mexico House of Representatives District 34,Republican,Candidacy DeclaredPrimary
6870,NewMexico,Unknown,Angelica RubioIncumbent,New Mexico House of Representatives District 35,Democratic,Candidacy DeclaredPrimary
6871,NewMexico,Unknown,Gabriel Duran Jr.,New Mexico House of Representatives District 35,Democratic,Candidacy DeclaredPrimary
6872,NewMexico,Unknown,Nathan SmallIncumbent,New Mexico House of Representatives District 36,Democratic,Candidacy DeclaredPrimary
6873,NewMexico,Unknown,Kimberly Skaggs,New Mexico House of Representatives District 36,Republican,Candidacy DeclaredPrimary
6874,NewMexico,Unknown,Joanne FerraryIncumbent,New Mexico House of Representatives District 37,Democratic,Candidacy DeclaredPrimary
